"","NTD.ID","Agency.Name","Reporter.Type","Reporting.Module","Mode","TOS","Bio.Diesel","Bunker.Fuel","C.Natural.Gas","Diesel.Fuel","Electric.Battery","Electric.Propulsion","Ethanol","Methonal","Gasoline","Hydrogen","Kerosene","Liquified.Nat.Gas","Liquified.Petroleum.Gas","Renewable.Diesel","Passenger.Paid.Fares","Organization.Paid.Fares","Total.Fares"
"1307",61,"City of Albany","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1308",61,"City of Albany","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1309",61,"City of Albany","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310",61,"City of Albany","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311",63,"City of Milton-Freewater","Rural Reporter","Rural","DR","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312",63,"City of Milton-Freewater","Rural Reporter","Rural","DR","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462,0,2462
"1313",63,"City of Milton-Freewater","Rural Reporter","Rural","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314",63,"City of Milton-Freewater","Rural Reporter","Rural","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315",64,"Valley Transit","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1316",64,"Valley Transit","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5148,0,5148
"1317",64,"Valley Transit","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318",64,"Valley Transit","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319",64,"Valley Transit","Reduced Reporter","Urban","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320",64,"Valley Transit","Reduced Reporter","Urban","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54879,0,54879
"1321",65,"Benton County","Reduced Reporter","Urban","CB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322",65,"Benton County","Reduced Reporter","Urban","CB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,33294,0,33294
"1323",65,"Benton County","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324",65,"Benton County","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325",85,"Gulkana Village Council","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1326",85,"Gulkana Village Council","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5916,0,5916
"1327",85,"Gulkana Village Council","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328",85,"Gulkana Village Council","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,53545,6726,60271
"1329",95,"Lummi Nation","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1330",95,"Lummi Nation","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1331",103,"Squaxin Island Tribe","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1332",103,"Squaxin Island Tribe","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1333",103,"Squaxin Island Tribe","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1334",103,"Squaxin Island Tribe","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335",111,"Confederated Tribes and Bands of The Yakama Nation","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336",111,"Confederated Tribes and Bands of The Yakama Nation","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337",111,"Confederated Tribes and Bands of The Yakama Nation","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338",111,"Confederated Tribes and Bands of The Yakama Nation","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339",119,"Confederated Tribes of the Umatilla Indian Reservation","Reduced Reporter","Tribe","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340",119,"Confederated Tribes of the Umatilla Indian Reservation","Reduced Reporter","Tribe","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1341",119,"Confederated Tribes of the Umatilla Indian Reservation","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342",119,"Confederated Tribes of the Umatilla Indian Reservation","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1343",127,"Cowlitz Indian Tribe","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344",127,"Cowlitz Indian Tribe","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869,0,2869
"1345",135,"Nez Perce Tribe","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346",135,"Nez Perce Tribe","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,490
"1347",135,"Nez Perce Tribe","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348",135,"Nez Perce Tribe","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,5559,7272
"1349",143,"Asa'carsarmiut Tribe","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1350",143,"Asa'carsarmiut Tribe","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,535
"1351",199,"Seldovia Village Tribe","Reduced Reporter","Tribe","FB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1352",199,"Seldovia Village Tribe","Reduced Reporter","Tribe","FB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,458512,59605,518117
"1353",207,"Spokane Tribe of Indians","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1354",207,"Spokane Tribe of Indians","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1355",207,"Spokane Tribe of Indians","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1356",207,"Spokane Tribe of Indians","Reduced Reporter","Tribe","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357",207,"Spokane Tribe of Indians","Reduced Reporter","Tribe","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358",207,"Spokane Tribe of Indians","Reduced Reporter","Tribe","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16605,0,16605
"1359",239,"Ketchikan Indian Community","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1360",239,"Ketchikan Indian Community","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1361",279,"Hydaburg Cooperative Association","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362",279,"Hydaburg Cooperative Association","Reduced Reporter","Tribe","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,0,2550
"1363",282,"Garfield County Transportation Program","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364",282,"Garfield County Transportation Program","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432,1781,5213
"1365",285,"Thurston Regional Planning Council","Rural Reporter","Rural","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1366",285,"Thurston Regional Planning Council","Rural Reporter","Rural","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367",286,"Rural Resources Community Action","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1368",286,"Rural Resources Community Action","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,0,1568
"1369",286,"Rural Resources Community Action","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1370",286,"Rural Resources Community Action","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3631,0,3631
"1371",287,"People for People Moses Lake","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1372",287,"People for People Moses Lake","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,1077
"1373",287,"People for People Moses Lake","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1374",287,"People for People Moses Lake","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,507
"1375",290,"City of Cottage Grove","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376",290,"City of Cottage Grove","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446,0,2446
"1377",290,"City of Cottage Grove","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1378",290,"City of Cottage Grove","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43496,6430,49926
"1379",294,"City of Pullman","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1380",294,"City of Pullman","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6557,0,6557
"1381",294,"City of Pullman","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1382",294,"City of Pullman","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,33099,1828501,1861600
"1383",296,"Tillamook County Transportation District","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1384",296,"Tillamook County Transportation District","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,94751,6339,101090
"1385",296,"Tillamook County Transportation District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386",296,"Tillamook County Transportation District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,41737,447879,489616
"1387",296,"Tillamook County Transportation District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1388",296,"Tillamook County Transportation District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,71375,0,71375
"1389",297,"People for People Yakima","Reduced Reporter","Urban","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1390",297,"People for People Yakima","Reduced Reporter","Urban","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,195
"1391",297,"People for People Yakima","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392",297,"People for People Yakima","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,705
"1393",297,"People for People Yakima","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1394",297,"People for People Yakima","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1395",298,"Island Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1396",298,"Island Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1397",298,"Island Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1398",298,"Island Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1399",298,"Island Transit","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1400",298,"Island Transit","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,201954,0,201954
"1401",299,"Klickitat County Senior Services","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1402",299,"Klickitat County Senior Services","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25879,0,25879
"1403",299,"Klickitat County Senior Services","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1404",299,"Klickitat County Senior Services","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12375,0,12375
"1405",300,"City of Silverton","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1406",300,"City of Silverton","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,1616
"1407",301,"South Clackamas Transportation District","Rural Reporter","Rural","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408",301,"South Clackamas Transportation District","Rural Reporter","Rural","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24139,0,24139
"1409",303,"Clallam Transit System","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1410",303,"Clallam Transit System","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35326,0,35326
"1411",303,"Clallam Transit System","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1412",303,"Clallam Transit System","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,588766,0,588766
"1413",303,"Clallam Transit System","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1414",303,"Clallam Transit System","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,148660,0,148660
"1415",307,"Coos County Area Transit","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1416",307,"Coos County Area Transit","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22893,14577,37470
"1417",307,"Coos County Area Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1418",307,"Coos County Area Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12569,5643,18212
"1419",307,"Coos County Area Transit","Rural Reporter","Rural","DR","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1420",307,"Coos County Area Transit","Rural Reporter","Rural","DR","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
"1421",307,"Coos County Area Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1422",307,"Coos County Area Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20522,23355,43877
"1423",308,"Curry County Public Transit Service District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1424",308,"Curry County Public Transit Service District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16399,26628,43027
"1425",308,"Curry County Public Transit Service District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1426",308,"Curry County Public Transit Service District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,29250,0,29250
"1427",309,"Grant County Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1428",309,"Grant County Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1429",309,"Grant County Transportation Authority","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1430",309,"Grant County Transportation Authority","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1431",309,"Grant County Transportation Authority","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1432",309,"Grant County Transportation Authority","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1433",309,"Grant County Transportation Authority","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1434",309,"Grant County Transportation Authority","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,82940,0,82940
"1435",310,"Lincoln County Transportation Service District","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1436",310,"Lincoln County Transportation Service District","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21402,1800,23202
"1437",310,"Lincoln County Transportation Service District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1438",310,"Lincoln County Transportation Service District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40128,7195,47323
"1439",310,"Lincoln County Transportation Service District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1440",310,"Lincoln County Transportation Service District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,72230,10993,83223
"1441",311,"Mountain Rides Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1442",311,"Mountain Rides Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,72
"1443",311,"Mountain Rides Transportation Authority","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1444",311,"Mountain Rides Transportation Authority","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1445",311,"Mountain Rides Transportation Authority","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1446",311,"Mountain Rides Transportation Authority","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,151268,0,151268
"1447",312,"Hopesource","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1448",312,"Hopesource","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1449",312,"Hopesource","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450",312,"Hopesource","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1451",313,"Grant County Transportation District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22691,22691
"1452",313,"Grant County Transportation District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16281,22691,38972
"1453",313,"Grant County Transportation District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2007
"1454",313,"Grant County Transportation District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15839,11200,27039
"1455",314,"Grays Harbor Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1456",314,"Grays Harbor Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1457",314,"Grays Harbor Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1458",314,"Grays Harbor Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1459",314,"Grays Harbor Transit","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1460",314,"Grays Harbor Transit","Rural Reporter","Rural","VP","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,33467,51480,84947
"1461",315,"Mason County Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1462",315,"Mason County Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463",315,"Mason County Transportation Authority","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1464",315,"Mason County Transportation Authority","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,74371,0,74371
"1465",316,"Jefferson Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1466",316,"Jefferson Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1467",316,"Jefferson Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1468",316,"Jefferson Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18183,0,18183
"1469",317,"Mt Si Senior Center","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1470",317,"Mt Si Senior Center","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8651,0,8651
"1471",319,"Hood River County Transportation District","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472",319,"Hood River County Transportation District","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,102131,0,102131
"1473",319,"Hood River County Transportation District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1474",319,"Hood River County Transportation District","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12661,0,12661
"1475",319,"Hood River County Transportation District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1476",319,"Hood River County Transportation District","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75031,0,75031
"1477",321,"Yamhill County","Rural Reporter","Rural","CB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1478",321,"Yamhill County","Rural Reporter","Rural","CB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1479",321,"Yamhill County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1480",321,"Yamhill County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1481",321,"Yamhill County","Rural Reporter","Rural","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1482",321,"Yamhill County","Rural Reporter","Rural","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1483",322,"Pacific Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1484",322,"Pacific Transit","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10231,0,10231
"1485",322,"Pacific Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1486",322,"Pacific Transit","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25231,0,25231
"1487",323,"Malheur Council on Aging and Community Services","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1488",323,"Malheur Council on Aging and Community Services","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,615
"1489",323,"Malheur Council on Aging and Community Services","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1490",323,"Malheur Council on Aging and Community Services","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15578,105772,121350
"1491",323,"Malheur Council on Aging and Community Services","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1492",323,"Malheur Council on Aging and Community Services","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8296,0,8296
"1493",327,"Valley Transit","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1494",327,"Valley Transit","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37395,15442,52837
"1495",327,"Valley Transit","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1496",327,"Valley Transit","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,98712,0,98712
"1497",330,"City of Canby","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1498",330,"City of Canby","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9194,0,9194
